statement_date,paragraph_num,paragraph_text,positive_score,negative_score,neutral_score,sentiment_label,date,year_month,DATE,sp500,ret_1m,ret_1m_next,firstdiff_1m,vol_3m,vol_6m,ret_1m_z,ret_1m_next_z,vol_3m_z,vol_6m_z,ret_high_negative,ret_negative,ret_flat,ret_positive,ret_high_positive,category_sum,ret_regime,next_ret_high_negative,next_ret_negative,next_ret_flat,next_ret_positive,next_ret_high_positive,target
Jan2021,1,"The Federal Reserve is committed to using its full range of tools to support the U.S. economy in this challenging time, thereby promoting its maximum employment and price stability goals. The COVID-19 pandemic is causing tremendous human and economic hardship across the United States and around the world. The pace of the recovery in economic activity and employment has moderated in recent months, with weakness concentrated in the sectors most adversely affected by the pandemic. Weaker demand and earlier declines in oil prices have been holding down consumer price inflation. Overall financial conditions remain accommodative, in part reflecting policy measures to support the economy and the flow of credit to U.S. households and businesses.",0.12752081,0.83794624,0.03453291,negative,2021-01-01,2021-01,2021-01-31,3714.24,-0.0111366401584636,0.0260914749719998,-41.83000000000038,0.0596851491508695,0.0585949406267422,-0.4856628362188688,0.3507552718057273,0.7499530600426525,0.8147971677632987,0,1,0,0,0,1,-1.0,0.0,0.0,0.0,1.0,0.0,3
Jan2021,2,"The path of the economy will depend significantly on the course of the virus, including progress on vaccinations. The ongoing public health crisis continues to weigh on economic activity, employment, and inflation, and poses considerable risks to the economic outlook.",0.022767618,0.8455063,0.13172603,negative,2021-01-01,2021-01,2021-01-31,3714.24,-0.0111366401584636,0.0260914749719998,-41.83000000000038,0.0596851491508695,0.0585949406267422,-0.4856628362188688,0.3507552718057273,0.7499530600426525,0.8147971677632987,0,1,0,0,0,1,-1.0,0.0,0.0,0.0,1.0,0.0,3
Jan2021,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. With inflation running persistently below this longer- run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent. The Committee expects to maintain an accommodative stance of monetary policy until these outcomes are achieved. The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time. In addition, the Federal Reserve will continue to increase its holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward the Committee’s maximum employment and price stability goals. These asset purchases help foster smooth market functioning and accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",0.6608024,0.016001709,0.32319584,positive,2021-01-01,2021-01,2021-01-31,3714.24,-0.0111366401584636,0.0260914749719998,-41.83000000000038,0.0596851491508695,0.0585949406267422,-0.4856628362188688,0.3507552718057273,0.7499530600426525,0.8147971677632987,0,1,0,0,0,1,-1.0,0.0,0.0,0.0,1.0,0.0,3
Jan2021,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2021-01-01,2021-01,2021-01-31,3714.24,-0.0111366401584636,0.0260914749719998,-41.83000000000038,0.0596851491508695,0.0585949406267422,-0.4856628362188688,0.3507552718057273,0.7499530600426525,0.8147971677632987,0,1,0,0,0,1,-1.0,0.0,0.0,0.0,1.0,0.0,3
Jan2021,5,"Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Thomas I. Barkin; Raphael W. Bostic; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Mary C. Daly; Charles L. Evans; Randal K. Quarles; and Christopher J. Waller.",0.032168284,0.0628814,0.9049503,neutral,2021-01-01,2021-01,2021-01-31,3714.24,-0.0111366401584636,0.0260914749719998,-41.83000000000038,0.0596851491508695,0.0585949406267422,-0.4856628362188688,0.3507552718057273,0.7499530600426525,0.8147971677632987,0,1,0,0,0,1,-1.0,0.0,0.0,0.0,1.0,0.0,3
Jan2021,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on January 27, 2021: The Board of Governors of the Federal Reserve System voted unanimously to maintain the interest rate paid on required and excess reserve balances at 0.10 percent, effective January 28, 2021. As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: “Effective January 28, 2021, the Federal Open Market Committee directs the Desk to: Undertake open market operations as necessary to maintain the federal funds rate in a target range of 0 to 1/4 percent. Increase the System Open Market Account holdings of Treasury securities by $80 billion per month and of agency mortgage-backed securities (MBS) by $40 billion per month. Increase holdings of Treasury securities and agency MBS by additional amounts and purchase agency commercial mortgage-backed securities (CMBS) as needed to sustain smooth functioning of markets for these securities. Conduct repurchase agreement operations to support effective policy implementation and the smooth functioning of short-term U.S. dollar funding markets. Conduct overnight reverse repurchase agreement operations at an offering rate of 0.00 percent and with a per-counterparty limit of $30 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair. Roll over at auction all principal payments from the Federal Reserve's holdings of Treasury securities and reinvest all principal payments from the Federal Reserve's holdings of agency debt and agency MBS in agency MBS. Allow modest deviations from stated amounts for purchases and reinvestments, if needed for operational reasons. Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.” In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve the establishment of the primary credit rate at the existing level of 0.25 percent. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve’s operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York’s website.",0.062971465,0.018127313,0.9189012,neutral,2021-01-01,2021-01,2021-01-31,3714.24,-0.0111366401584636,0.0260914749719998,-41.83000000000038,0.0596851491508695,0.0585949406267422,-0.4856628362188688,0.3507552718057273,0.7499530600426525,0.8147971677632987,0,1,0,0,0,1,-1.0,0.0,0.0,0.0,1.0,0.0,3
March2021,1,"The Federal Reserve is committed to using its full range of tools to support the U.S. economy in this challenging time, thereby promoting its maximum employment and price stability goals. The COVID-19 pandemic is causing tremendous human and economic hardship across the United States and around the world. Following a moderation in the pace of the recovery,indicators of economic activity and employment have turned up recently, although the sectors most adversely affected by the pandemic remain weak. Inflation continues to run below 2 percent. Overall financial conditions remain accommodative, in part reflecting policy measures to support the economy and the flow of credit to U.S. households and businesses.",0.23323359,0.6649096,0.10185677,negative,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
March2021,2,"The path of the economy will depend significantly on the course of the virus, including progress on vaccinations. The ongoing public health crisis continues to weigh on economic activity, employment, and inflation, and poses considerable risks to the economic outlook.",0.022767618,0.8455063,0.13172603,negative,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
March2021,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. With inflation running persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent. The Committee expects to maintain an accommodative stance of monetary policy until these outcomes are achieved. The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time. In addition, the Federal Reserve will continue to increase its holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward the Committee’s maximum employment and price stability goals. These asset purchases help foster smooth market functioning and accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",0.6608024,0.016001709,0.32319584,positive,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
March2021,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
March2021,5,"Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Thomas I. Barkin; Raphael W. Bostic; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Mary C. Daly; Charles L. Evans; Randal K. Quarles; and Christopher J. Waller.",0.032168284,0.0628814,0.9049503,neutral,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
March2021,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on March 17, 2021: The Board of Governors of the Federal Reserve System voted unanimously to maintain the interest rate paid on required and excess reserve balances at 0.10 percent, effective March 18, 2021. As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: “Effective March 18, 2021, the Federal Open Market Committee directs the Desk to: Undertake open market operations as necessary to maintain the federal funds rate in a target range of 0 to 1/4 percent. Increase the System Open Market Account holdings of Treasury securities by $80 billion per month and of agency mortgage-backed securities (MBS) by $40 billion per month. Increase holdings of Treasury securities and agency MBS by additional amounts and purchase agency commercial mortgage-backed securities (CMBS) as needed to sustain smooth functioning of markets for these securities. Conduct repurchase agreement operations to support effective policy implementation and the smooth functioning of short-term U.S. dollar funding markets. Conduct overnight reverse repurchase agreement operations at an offering rate of 0.00 percent and with a per-counterparty limit of $80 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair. Roll over at auction all principal payments from the Federal Reserve's holdings of Treasury securities and reinvest all principal payments from the Federal Reserve's holdings of agency debt and agency MBS in agency MBS. Allow modest deviations from stated amounts for purchases and reinvestments, if needed for operational reasons. Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.”",0.10453022,0.019316781,0.87615305,neutral,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
March2021,7,"•In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve the establishment of the primary credit rate at the existing level of 0.25 percent. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve’s operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York’s website.",0.044000085,0.021073032,0.93492687,neutral,2021-03-01,2021-03,2021-03-31,3972.89,0.0424386340081077,0.0524253125558473,161.73999999999978,0.0274574585093077,0.0474265072909384,0.7180330613108438,0.942407536007656,-0.4263166984325263,0.2840573587821923,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,4
April2021,1,"The Federal Reserve is committed to using its full range of tools to support the U.S. economy in this challenging time, thereby promoting its maximum employment and price stability goals. The COVID-19 pandemic is causing tremendous human and economic hardship across the United States and around the world. Amid progress on vaccinations and strong policy support, indicators of economic activity and employment have strengthened. The sectors most adversely affected by the pandemic remain weak but have shown improvement. Inflation has risen, largely reflecting transitory factors. Overall financial conditions remain accommodative, in part reflecting policy measures to support the economy and the flow of credit to U.S. households and businesses.",0.8888301,0.08527904,0.025890876,positive,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
April2021,2,"The path of the economy will depend significantly on the course of the virus, including progress on vaccinations. The ongoing public health crisis continues to weigh on the economy, and risks to the economic outlook remain.",0.02717898,0.85919845,0.11362259,negative,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
April2021,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. With inflation running persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent. The Committee expects to maintain an accommodative stance of monetary policy until these outcomes are achieved. The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time. In addition, the Federal Reserve will continue to increase its holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward the Committee’s maximum employment and price stability goals. These asset purchases help foster smooth market functioning and accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",0.6608024,0.016001709,0.32319584,positive,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
April2021,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
April2021,5,"Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Thomas I. Barkin; Raphael W. Bostic; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Mary C. Daly; Charles L. Evans; Randal K. Quarles; and Christopher J. Waller.",0.032168284,0.0628814,0.9049503,neutral,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
April2021,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on April 28, 2021: The Board of Governors of the Federal Reserve System voted unanimously to maintain the interest rate paid on required and excess reserve balances at 0.10 percent, effective April 29, 2021. As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: “Effective April 29, 2021, the Federal Open Market Committee directs the Desk to: Undertake open market operations as necessary to maintain the federal funds rate in a target range of 0 to 1/4 percent. Increase the System Open Market Account holdings of Treasury securities by $80 billion per month and of agency mortgage-backed securities (MBS) by $40 billion per month. Increase holdings of Treasury securities and agency MBS by additional amounts and purchase agency commercial mortgage-backed securities (CMBS) as needed to sustain smooth functioning of markets for these securities. Conduct repurchase agreement operations to support effective policy implementation and the smooth functioning of short-term U.S. dollar funding markets. Conduct overnight reverse repurchase agreement operations at an offering rate of 0.00 percent and with a per-counterparty limit of $80 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair. Roll over at auction all principal payments from the Federal Reserve's holdings of Treasury securities and reinvest all principal payments from the Federal Reserve's holdings of agency debt and agency MBS in agency MBS. Allow modest deviations from stated amounts for purchases and reinvestments, if needed for operational reasons. Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.”",0.10377702,0.019257633,0.8769654,neutral,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
April2021,7,"•In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve the establishment of the primary credit rate at the existing level of 0.25 percent. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve’s operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York’s website.",0.044000085,0.021073032,0.93492687,neutral,2021-04-01,2021-04,2021-04-30,4181.17,0.0524253125558473,0.0054865025818131,208.2800000000002,0.0132943243457508,0.038741366250434,0.942407536007656,-0.1121844167093174,-0.9432530990920808,-0.1286728745652127,0,0,0,0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3
June2021,1,"The Federal Reserve is committed to using its full range of tools to support the U.S. economy in this challenging time, thereby promoting its maximum employment and price stability goals. Progress on vaccinations has reduced the spread of COVID-19 in the United States. Amid this progress and strong policy support, indicators of economic activity and employment have strengthened. The sectors most adversely affected by the pandemic remain weak but have shown improvement. Inflation has risen, largely reflecting transitory factors. Overall financial conditions remain accommodative, in part reflecting policy measures to support the economy and the flow of credit to U.S. households and businesses.",0.8006218,0.17044784,0.02893035,positive,2021-06-01,2021-06,2021-06-30,4297.5,0.0222139763231694,0.0227481093659105,93.39000000000031,0.0237900017392117,0.0233489992783964,0.2636380467633901,0.2756386153518691,-0.5601742105068064,-0.8601400070516488,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3
June2021,2,"The path of the economy will depend significantly on the course of the virus. Progress on vaccinations will likely continue to reduce the effects of the public health crisis on the economy, but risks to the economic outlook remain.",0.7107719,0.06934916,0.21987893,positive,2021-06-01,2021-06,2021-06-30,4297.5,0.0222139763231694,0.0227481093659105,93.39000000000031,0.0237900017392117,0.0233489992783964,0.2636380467633901,0.2756386153518691,-0.5601742105068064,-0.8601400070516488,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3
June2021,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. With inflation having run persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent. The Committee expects to maintain an accommodative stance of monetary policy until these outcomes are achieved. The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time. In addition, the Federal Reserve will continue to increase its holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward the Committee’s maximum employment and price stability goals. These asset purchases help foster smooth market functioning and accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",0.6259079,0.016792908,0.35729912,positive,2021-06-01,2021-06,2021-06-30,4297.5,0.0222139763231694,0.0227481093659105,93.39000000000031,0.0237900017392117,0.0233489992783964,0.2636380467633901,0.2756386153518691,-0.5601742105068064,-0.8601400070516488,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3
June2021,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2021-06-01,2021-06,2021-06-30,4297.5,0.0222139763231694,0.0227481093659105,93.39000000000031,0.0237900017392117,0.0233489992783964,0.2636380467633901,0.2756386153518691,-0.5601742105068064,-0.8601400070516488,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3
June2021,5,"Voting for the monetary policy action were Jerome H. Powell, Chair; John C. Williams, Vice Chair; Thomas I. Barkin; Raphael W. Bostic; Michelle W. Bowman; Lael Brainard; Richard H. Clarida; Mary C. Daly; Charles L. Evans; Randal K. Quarles; and Christopher J. Waller.",0.032168284,0.0628814,0.9049503,neutral,2021-06-01,2021-06,2021-06-30,4297.5,0.0222139763231694,0.0227481093659105,93.39000000000031,0.0237900017392117,0.0233489992783964,0.2636380467633901,0.2756386153518691,-0.5601742105068064,-0.8601400070516488,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3
June2021,6,"Decisions Regarding Monetary Policy Implementation The Federal Reserve has made the following decisions to implement the monetary policy stance announced by the Federal Open Market Committee in its statement on June 16, 2021: The Board of Governors of the Federal Reserve System voted unanimously to set the interest rate paid on required and excess reserve balances at 0.15 percent, effective June 17, 2021. Setting the interest rate paid on required and excess reserve balances 15 basis points above the bottom of the target range for the federal funds rate is intended to foster trading in the federal funds market at rates well within the Federal Open Market Committee’s target range and to support the smooth functioning of short-term funding markets. As part of its policy decision, the Federal Open Market Committee voted to authorize and direct the Open Market Desk at the Federal Reserve Bank of New York, until instructed otherwise, to execute transactions in the System Open Market Account in accordance with the following domestic policy directive: “Effective June 17, 2021, the Federal Open Market Committee directs the Desk to: Undertake open market operations as necessary to maintain the federal funds rate in a target range of 0 to 1/4 percent. Increase the System Open Market Account holdings of Treasury securities by $80 billion per month and of agency mortgage-backed securities (MBS) by $40 billion per month. Increase holdings of Treasury securities and agency MBS by additional amounts and purchase agency commercial mortgage-backed securities (CMBS) as needed to sustain smooth functioning of markets for these securities. Conduct repurchase agreement operations to support effective policy implementation and the smooth functioning of short-term U.S. dollar funding markets. Conduct overnight reverse repurchase agreement operations at an offering rate of 0.05 percent and with a per-counterparty limit of $80 billion per day; the per-counterparty limit can be temporarily increased at the discretion of the Chair. Roll over at auction all principal payments from the Federal Reserve's holdings of Treasury securities and reinvest all principal payments from the Federal Reserve's holdings of agency debt and agency MBS in agency MBS. Allow modest deviations from stated amounts for purchases and reinvestments, if needed for operational reasons. Engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency MBS transactions.” In a related action, the Board of Governors of the Federal Reserve System voted unanimously to approve the establishment of the primary credit rate at the existing level of 0.25 percent. This information will be updated as appropriate to reflect decisions of the Federal Open Market Committee or the Board of Governors regarding details of the Federal Reserve’s operational tools and approach used to implement monetary policy. More information regarding open market operations and reinvestments may be found on the Federal Reserve Bank of New York’s website.",0.066398166,0.021081395,0.91252047,neutral,2021-06-01,2021-06,2021-06-30,4297.5,0.0222139763231694,0.0227481093659105,93.39000000000031,0.0237900017392117,0.0233489992783964,0.2636380467633901,0.2756386153518691,-0.5601742105068064,-0.8601400070516488,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3
July2021,1,"The Federal Reserve is committed to using its full range of tools to support the U.S. economy in this challenging time, thereby promoting its maximum employment and price stability goals. With progress on vaccinations and strong policy support, indicators of economic activity and employment have continued to strengthen. The sectors most adversely affected by the pandemic have shown improvement but have not fully recovered. Inflation has risen, largely reflecting transitory factors. Overall financial conditions remain accommodative, in part reflecting policy measures to support the economy and the flow of credit to U.S. households and businesses.",0.90338296,0.070695035,0.02592197,positive,2021-07-01,2021-07,2021-07-31,4395.26,0.0227481093659105,0.0289903213916811,97.76000000000022,0.0098154363516852,0.0165813105071899,0.275638615351869,0.4158847479907743,-1.0702280904451522,-1.1817501861766713,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0
July2021,2,"The path of the economy continues to depend on the course of the virus. Progress on vaccinations will likely continue to reduce the effects of the public health crisis on the economy, but risks to the economic outlook remain.",0.74884367,0.09077392,0.16038246,positive,2021-07-01,2021-07,2021-07-31,4395.26,0.0227481093659105,0.0289903213916811,97.76000000000022,0.0098154363516852,0.0165813105071899,0.275638615351869,0.4158847479907743,-1.0702280904451522,-1.1817501861766713,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0
July2021,3,"The Committee seeks to achieve maximum employment and inflation at the rate of 2 percent over the longer run. With inflation having run persistently below this longer-run goal, the Committee will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent. The Committee expects to maintain an accommodative stance of monetary policy until these outcomes are achieved. The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time. Last December, the Committee indicated that it would continue to increase its holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward its maximum employment and price stability goals. Since then, the economy has made progress toward these goals, and the Committee will continue to assess progress in coming meetings. These asset purchases help foster smooth market functioning and accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",0.5084736,0.018749386,0.4727771,positive,2021-07-01,2021-07,2021-07-31,4395.26,0.0227481093659105,0.0289903213916811,97.76000000000022,0.0098154363516852,0.0165813105071899,0.275638615351869,0.4158847479907743,-1.0702280904451522,-1.1817501861766713,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0
July2021,4,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook. The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee’s goals. The Committee’s assessments will take into account a wide range of information, including readings on public health, labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",0.041063126,0.034532573,0.92440426,neutral,2021-07-01,2021-07,2021-07-31,4395.26,0.0227481093659105,0.0289903213916811,97.76000000000022,0.0098154363516852,0.0165813105071899,0.275638615351869,0.4158847479907743,-1.0702280904451522,-1.1817501861766713,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0
